,Release ID,Album,Year,Artist Name,Label
1686,19404913,2021,Murrumur,Magic for Beginners,No Agreements
1687,19467166,1978,Elvis Costello,This Year's Model,Radar Records (5)
1688,19477627,2021,Drug Store Romeos,The World Within Our Bedrooms,Fiction Records
1689,19503628,2021,Yves Tumor,The Asymptotical World EP,Warp Records
1690,19506580,2021,Alice Coltrane,Kirtan: Turiya Sings,Impulse!
1691,19540090,2021,Midwife (2),Luminol ,Flenser Records
1692,19571671,2021,Lucid Express,Lucid Express,Kanine Records
1693,19696159,1959,John Fahey,Blind Joe Death,Takoma
1694,19726489,1991,Warren Zevon,Mr. Bad Example,Giant Records
1695,19744813,2021,Lingua Ignota,Sinner Get Ready,Sargent House
1696,19778560,2021,Sierra Ferrell,Long Time Coming,Rounder Records
1697,19827772,2021,Unreqvited,Beautiful Ghosts,Prophecy Productions
1698,19849885,2021,Joy Orbison,Still Slipping,XL Recordings
1699,19865071,2021,Goth Lipstick,"formless, shapeless",wraith twin
1700,19924117,1968,John Fahey,The Yellow Princess,Vanguard
1701,19939069,2021,Deafheaven,Infinite Granite,Sargent House
1702,19960432,2021,Spangle call Lilli line,Remember,P-Vine Records
1703,20007280,2021,Chvrches,Screen Violence,EMI
1704,20008192,2021,Snowy Band,Alternate Endings,Osborne Again
1705,20070289,2021,A Great Big Pile Of Leaves,Pono,Topshelf Records (2)
1706,20099968,2021,Van Der Graaf Generator,Still Life,UMC
1707,20105869,1991,Fugazi,Steady Diet Of Nothing,Dischord Records
1708,20117749,2020,HEALTH (2),DISCO4 :: Part I,Loma Vista
1709,20122636,2021,Jenevieve (2),Division,Joyface Records
1710,20144335,2021,Marillion,Fugazi,Parlophone
1711,20146720,2021,Van Der Graaf Generator,Godbluff,UMC
1712,20166169,2020,Gillian Welch,"Boots No. 2: The Lost Songs, Vol. 2",Acony Records
1713,20166199,2020,Gillian Welch,"Boots No. 2: The Lost Songs, Vol 3",Acony Records
1714,20170240,2010,Hornet Leg,Still Life,Stankhouse Records
1715,20173822,2021,Low,Hey What,Sub Pop
1716,20179525,2021,Sarah Davachi,Antiphonals,Late Music
1717,20187427,2020,Ice Choir,Gunsport (Original Soundtrack,Not On Label (Ice Choir Self-released)
1718,20233342,2021,Pia Fraus,Now You Know It Still Feels The Same,SekSound
1719,20264500,2021,Smoke Bellow,Open For Business,Trouble In Mind
1720,20268439,2021,Mini Trees,Always In Motion,Run For Cover Records (2)
1721,20333134,2021,Buffalo Daughter,We Are The Times,Music Mine
1722,20369665,2012,Various,25th Anniversary Rockman Rock Arrange Ver. = 25th Anniversary ロックマン Rock Arrange Ver.,Team Entertainment Inc.
1723,20378011,2021,Sleigh Bells,Texis,Lucky Number
1724,20472811,2021,The Body (3),Leaving None But Small Birds,Thrill Jockey
1725,20473174,2021,Bnny (2),Everything,Fire Talk
1726,20559367,2021,Injury Reserve,By The Time I Get To Phoenix,Not On Label (Injury Reserve Self-Released)
1727,20559652,2021,Lil Ugly Mane, Volcanic Bird Enemy And The Voiced Concern,Not On Label (Lil Ugly Mane Self-released)
1728,20582980,2009,Unrest (2),Imperial F.F.R.R.,Teenbeat
1729,20658802,2021,Magdalena Bay,Mercurial World,Luminelle Recordings
1730,20683405,2021,Grouper,Shade,Kranky
1731,20707021,2021,Dummy (14),Mandatory Enjoyment,Trouble In Mind
1732,20730001,2021,Starflyer 59,Vanity,Velvet Blue Music
1733,20734486,2021,Slow Crush,Hush,Church Road Records
1734,20750611,2021,CV Vision,The Beach,South of North
1735,20764555,2021,Kowloon Walled City,Piecework,Neurot Recordings
1736,20776117,2021,Marissa Nadler,The Path Of The Clouds,Sacred Bones Records
1737,20781484,2021,R.E.M.,New Adventures In Hi-Fi,Craft Recordings
1738,20810482,2021,Death's Dynamic Shroud.wmv,Faith In Persona,Not On Label (Death's Dynamic Shroud.wmv Self-released)
1739,20819350,2021,STOMACH BOOK,STOMACH BOOK,66 WEEKS
1740,20869054,2021,Andy Shauf,Wilds,Anti-
1741,20944303,2021,Andrew Pekler,Palimpsests,Shelter Press
1742,20954332,2021,Psychic Flowers (2),For The Undertow,Living Lost Records
1743,20960905,2021,Ben Chasny,The Intimate Landscape,Drag City
1744,20960923,2021,Jessica Moss,Phosphenes,Constellation
1745,20966794,2021,Idles,Crawler,Partisan Records
1746,20967613,2021,Dear Laika,Pluperfect Mind,Memorials Of Distinction
1747,21001132,2021,Makthaverskan,För Allting,Not On Label (Makthaverskan Self-released)
1748,21041677,2021,You'll Never Get To Heaven,Wave Your Moonlight Hat For The Snowfall Train,Séance Centre
1749,21054232,2021,Hayato Asano (2),Blue Reflection Official Soundtrack,Koei Tecmo
1750,21094855,2021,Klein (11),Harmattan,PentaTone
1751,21142660,2021,Geese (11),Projector,Partisan Records
1752,21149470,2021,Old Saw,Country Tropics,Lobby Art Records
1753,21221656,2021,Corrina Repp,Island,Jealous Butcher Records
1754,21232624,2021,파란노을,To See The Next Part Of The Dream,Longinus Recordings
1755,21251611,2021,Michael Hurley,The Time Of The Foxgloves,No Quarter
1756,21334624,2021,Ethereal Shroud,Trisagion,Northern Silence Productions
1757,21427519,2021,Hand Habits,Fun House,Saddle Creek
1758,21483907,2021,Sadness (4),_____,Not On Label (Sadness (4) Self-released)
1759,21505525,2021,Mo Troper,Dilettante,Bobo Integral
1760,21545020,2021,Fleeting Joys,All Lost Eyes And Glitter,Only Forever Recordings
1761,21547063,2019,Aarktica,Mareación,HanaqPacha
1762,21677311,2022,dltzk,Frailty,Not On Label (Dltzk Self-released)
1763,21726334,2021,Hong Kong Express,Lucid To It,Dream Catalogue EVO
1764,21740662,2022,Grace Cummings,Storm Queen,ATO Records
1765,21771619,2021,Jurassic Witch,Black Masses And Ashes,Made Of Stone Recordings
1766,21776842,2021,El Huervo,Flammarion,Swedish Columbia
1767,21796357,2021,Dolphin Midwives,Body Of Water,Beacon Sound
1768,21797431,2022,Kids On A Crime Spree,Fall In Love Not In Line,Slumberland Records
1769,21816733,2022,Aurora (16),The Gods We Can Touch,Glassnote (2)
1770,21877864,2022,Maya Shenfeld,In Free Fall,Thrill Jockey
1771,21903310,2022,bvdub,Violet Opposition,n5MD
1772,21925429,2022,Madrugada,Chimes At Midnight,Not On Label (Madrugada Self-released)
1773,21926722,2022,Cloakroom,Dissolution Wave,Relapse Records
1774,21929824,2022,foxtails,Fawn,Skeletal Lightning
1775,21934204,2022,Amber Mark,Three Dimensions Deep,EMI
1776,21955645,2020,Dose One,Sludge Life,Not On Label (Dose One Self-released)
1777,21972565,2022,Big Thief,Dragon New Warm Mountain I Believe In You,4AD
1778,21973654,2022,"Black Country, New Road",Ants From Up There,Ninja Tune
1779,21991360,2021,Sadness (4),April Sunset,Not On Label
1780,22002166,2022,Yeule,Glitch Princess,Bayonet Records
1781,22017700,2022,deathcrash,Return,Untitled (Recs)
1782,22035925,2022,Emilie Zoé,Hello Future Me,Hummus Records
1783,22039336,2022,Spoon,Lucifer On The Sofa,Matador
1784,22048081,2022,Green / Blue,Offering,HoZac Records
1785,22069354,2022,Rolo Tomassi,Where Myth Becomes Memory,MNRK Heavy
1786,22080214,2022,Blushing,Possessions,Kanine Records
1787,22106923,2017,Nassau (5),Heron,Fire Talk
1788,22119832,2022,Empath (3),Visitor,Fat Possum Records
1789,22146415,2022,Airships On The Water,Lake Shaped Embrace,Not On Label
1790,22176610,2022,Cassels,A Gut Feeling,God Unknown Records
1791,22180219,0,"10,000 Maniacs",The Wishing Chair,Elektra
1792,22211611,2022,Sea Power,Everything Was Forever,Golden Chariot Records
1793,22213183,2021,Astrophysics,Cute Tragedies,No Agreements
1794,22231039,2022,40 Watt Sun,Perfect Light,Svart Records
1795,22264666,2022,Blank Banshee,Music For Menus,Hologram Bay
1796,22324027,2022,Deserta,"Every Moment, Everything You Need",Felte
1797,22338499,2022,King Hannah,"I'm Not Sorry, I Was Just Being Me",City Slang
1798,22350370,2022,Nilüfer Yanya,Painless,ATO Records
1799,22351390,2022,Marillion,An Hour Before It's Dark,Ear Music
1800,22360675,2022,Mydreamfever,Rough And Beautiful Place,Not On Label (Mydreamfever Self-released)
1801,22392670,2022,Letting Up Despite Great Faults,IV,Not On Label (Letting Up Despite Great Faults Self-released)
1802,22397440,2022,Pan•American,The Patience Fader,Kranky
1803,22399222,2022,Star Party,Meadow Flower,Feel It Records
1804,22404115,1973,Genesis,Selling England By The Pound,Charisma
1805,22439359,2022,Raum (4),Daughter,Yellow Electric
1806,22448125,2022,CMAT (2),If My Wife New I'd Be Dead,CMATBABY
1807,22468357,2022,Messa (2),Close,Svart Records
1808,22494347,2021,Longstocking,Singles & Demos: 1994​-​1998,Jealous Butcher Records
1809,22547327,2022,Spanish Love Songs,Brave Faces Etc,Pure Noise Records
1810,22547351,2022,Yumi Zouma,Present Tense,Polyvinyl Record Company
1811,22566146,2022,Falls Of Rauros,Key To A Vanishing Future,Eisenwald Tonschmiede
1812,22570898,2022,Aldous Harding,Warm Chris,4AD
1813,22601369,2022,Chronophage,Chronophage,bruit direct disques
1814,22602260,2022,Ed Schrader's Music Beat,Nightclub Daydreaming,Carpark Records
1815,22604006,2022,PJ Harvey,The Hope Six Demolition Project - Demos,Island Records
1816,22658261,2022,Ian Noe,River Fools & Mountain Saints,Thirty Tigers
1817,22676159,2022,Cold Beat,War Garden,Like LTD Records
1818,22697624,2022,Meshuggah,Immutable,Atomic Fire
1819,22721594,2022,Crows (7),Beware Believers ,Bad Vibrations Recordings
1820,22736972,2022,Straw Man Army,SOS,D4MT Labs Inc Neurosonic Research
1821,22793777,2022,Anna Ash,Sleeper,Black Mesa Records
1822,22808678,2022,Orville Peck,Bronco,Columbia
1823,22867193,2022,Sweet Knives,Spritzerita,FDH Records
1824,22870430,2022,Vince Staples,Ramona Park Broke My Heart,Blacksmith Recordings
1825,22872053,2022,Billy Woods,Aethiopes,Backwoodz Studioz
1826,22873895,2022,Cremation Lily,Dreams Drenched In Static,Flenser Records
1827,22896593,2022,SAVAK (2),Human Error / Human Delight ,Ernest Jenning Record Co.
1828,22902893,1974,Genesis,The Lamb Lies Down On Broadway,ATCO Records
1829,22906610,2022,Disasterpeace,Hyper Light Fragments (B​-​Sides),Not On Label (Disasterpeace Self-released)
1830,22915871,2021,pardoner,Came Down Different,Bar/None Records
1831,22937057,2022,KNOWING,A Distant Voice Unspooling,Falt
1832,22940309,2022,FOG (44),Fogesque,Shelflife Records
1833,23012270,2022,Mister Goblin,Bunny,Exploding In Sound Records
1834,23037161,2022,Hatchie,Giving The World Away,Ivy League Records
1835,23055641,2022,HTRK,Death Is A Dream,N&J Blueberries
1836,23070764,2022,MJ Lenderman,Boat Songs,Dear Life Records
1837,23109215,2022,Imelda Marcos,Albularyo,Already Dead
1838,23146883,2022,Robert Fripp,Exposures,Discipline Global Mobile
1839,23151179,2022,Nina Nastasia,Riderless Horse,Temporary Residence Limited
1840,23200295,2022,Static Dress,Rouge Carpet Disaster,Venn Records (2)
1841,23203673,2022,Ethel Cain,Preacher's Daughter,Daughters Of Cain Records
1842,23228471,1978,UK (3),U.K.,Polydor
1843,23248991,2022,Dream Theater,"Falling Into Infinity Demos, 1996-1997",Inside Out Music
1844,23269808,1982,XTC,English Settlement,Virgin
1845,23274464,1979,Bruford,One Of A Kind,Polydor
1846,23276561,2022,Primitive Man (2),Insurmountable,Closed Casket Activities
1847,23317997,2022,Felt,Ignite The Seven Cannons,Cherry Red
1848,23356220,2022,Dehd,Blue Skies,Fat Possum Records
1849,23372678,2022,Just Mustard,Heart Under,Partisan Records
1850,23421344,2022,Angel Olsen,Big Time,Jagjaguwar
1851,23426495,2021,Five Pebbles,forgetmenot,Not On Label (Five Pebbles Self-Released)
1852,23479811,2022,Lilien Rosarian,Every Flower In My Garden,Not On Label (Lilien Rosarian Self-released)
1853,23518724,2022,Asian Glow,"Stalled Flutes, Means",Not On Label (Asian Glow Self-released)
1854,23526899,2022,Deliluh,Fault Lines,Tin Angel Records
1855,23542034,2022,Sinéad O'Brien,Time Bend And Break The Bower,Chess Club Records
1856,23565167,2022,Anteloper,Pink Dolphins,International Anthem Recording Company
1857,23575757,2022,Megan McDuffee,River City Girls Original Game Soundtrack Retro Box Edition,Limited Run Games
1858,23612867,2022,Porcupine Tree,Closure / Continuation,Music For Nations
1859,23626655,2022,Hercules & Love Affair,In Amber,Skint
1860,23627069,2022,Sunrise Patriot Motion,Black Fellflower Stream,Not On Label (Sunrise Patriot Motion Self-released)
1861,23632427,2022,Horsegirl (2),Versions Of Modern Performance,Matador
1862,23635145,2022,Machine Girl (2),Neon White OST 1 - The Wicked Heart,Not On Label (Machine Girl (2) Self-released)
1863,23635310,2022,Machine Girl (2),Neon White OST 2 - The Burn That Cures,Not On Label (Machine Girl (2) Self-released)
1864,23636744,2022,Awakebutstillinbed,Hymns For The Scorned,Twelve Gauge Records
1865,23677268,2022,Félicia Atkinson,Image Langage,Shelter Press
1866,23693423,2020,Rapt (4),None Of This Will Matter,Z Tapes
1867,23707142,2022,Petrol Girls,Baby,Hassle Records
1868,23752934,2022,Angles,A Muted Reality,Clean Feed
1869,23763173,2022,Various,Topshelf Records 2021-2022,Topshelf Records (2)
1870,23766314,2022,Green / Blue,Paper Thin,Feel It Records
1871,23788865,2022,Negative Plane,The Pact...,The Ajna Offensive
1872,23811443,2022,Kali Malone,Living Torch,Portraits GRM
1873,23813693,2022,Black Midi,Hellfire,Rough Trade
1874,23880749,2022,beabadoobee,Beatopia,Dirty Hit
1875,23895134,2022,Launder,Happening,Ghostly International
1876,23927603,2022,Ylayali,Separation,Dear Life Records
1877,23942912,2022,Cheri Knight,American Rituals,Freedom To Spend
1878,23990081,2022,Ashenspire,Hostile Architecture,Code666
1879,23993303,2022,Chat Pile,God's Country,Flenser Records
1880,24002420,2022,Real Lies,Lad Ash,Unreal (3)
1881,24002534,2022,Ben Vida,Murmurations,Cibachrome Editions
1882,24019118,2022,Ben Quad,I’m Scared That’s All There Is,Thumbs-Up Records
1883,24034322,2022,HEALTH (2),DISCO4 :: Part II,Loma Vista
1884,24069149,2022,Codeine,Dessau,Numero Group
1885,24079427,2022,Breathless,See Those Colours Fly,Tenor Vossa Records
1886,24080234,2022,Lawn (2),Bigger Sprout,Born Yesterday Records
1887,24093548,2022,Murrumur,WEBMAKER,Not On Label
1888,24100376,2022,Glazer,Civilian Whiplash,State Champion Records
1889,24102182,2022,Pool Kids,Pool Kids,Skeletal Lightning
1890,24187280,2022,Florist (2),Florist,Double Double Whammy
1891,24219725,2022,Russian Circles,Gnosis,Sargent House
1892,24245375,2021,Chet Wasted,Raspberry,Count Your Lucky Stars
1893,24260693,2022,Pencey Sloe,Neglect,Prophecy Productions
1894,24332855,2022,Teen Suicide,Honeybee Table at the Butterfly Feast,Run For Cover Records (2)
1895,24374039,2022,Elephant Gym,Dreams,Not On Label (Elephant Gym Self-released)
1896,24382622,2022,The Callous Daoboys,Celebrity Therapist,MNRK Heavy
1897,24397313,2020,Pluralone,I Don’t Feel Well,ORG Music
1898,24413909,2022,Living Hour,Someday Is Today,Next Door Records (2)
1899,24449255,2022,Mo Troper,MTV,Lame-O Records
1900,24472703,2022,Nouns,While of Unsound Mind,Not On Label (Nouns Self-released)
1901,24475949,2022,Greet Death,New Low,Deathwish
1902,24478196,2022,Rush To Relax,Misli,Pop Depresija
1903,24484004,2022,Pale Blue Eyes (2),Souvenirs,Full Time Hobby
1904,24486314,2022,Soft Replica,Only Ever In Dreams,Liminal Garden
1905,24506027,2022,Pet Fox,A Face In Your Life,Exploding In Sound Records
1906,24515918,1994,Madder Rose,Panic On,Atlantic
1907,24530825,2022,Kai Whiston,"Quiet As Kept, F.O.G.",LUX (10)
1908,24570125,2022,Holy Fawn,Dimensional Bleed,Wax Bodega
1909,24570422,2022,The Casual Dots,Sanguine Truth,Ixor Stix
1910,24597464,2022,The Comet Is Coming,Hyper-Dimensional Expansion Beam,Impulse!
1911,24606215,2022,Beth Orton,Weather Alive,Partisan Records
1912,24608738,2022,The Soft Moon,Exister,Sacred Bones Records
1913,24639263,2021,Monodrone (2),Forbidden Fruit,Not On Label (Monodrone (2) Self-released)
1914,24661532,2022,Mild Sorrow Integrated,arbol.,New Motion
1915,24679574,2022,Rachika Nayar,Heaven Come Crashing,NNA Tapes
1916,24711956,2022,Daniel Lanois,"Player, Piano",Modern Recordings (2)
1917,24724949,2022,Men I Trust,Untourable Album,Return To Analog
1918,24739340,2020,Citric Dummies,Die Nasty,Another Label (2)
1919,24747290,2022,Alvvays,Blue Rev,Polyvinyl Record Company
1920,24791312,2022,Free Time (3),Jangle Jargon,Bedroom Suck Records
1921,24793913,2022,Skullcrusher (16),Quiet the Room,Secretly Canadian
1922,24803453,2022,Surf Curse,Magic Hour,Atlantic
1923,24825605,2022,Billy Woods,Church,Backwoodz Studioz
1924,24833666,2022,Rival Consoles,Now Is,Erased Tapes Records
1925,24857951,2022,Cheekface,Too Much To Ask,Not On Label
1926,24865166,2022,Preoccupations,Arrangements ,Flemish Eye
1927,25027312,2022,Alice Boman,The Space Between,Adrian Recordings
1928,25043560,2022,Horse Lords,Comradely Objects,Rvng Intl.
1929,25069783,2021,MJ Lenderman,Ghost of Your Guitar Solo,Dear Life Records
1930,25114984,2022,Delivery (6),Forever Giving Handshakes,Spoilsport Records
1931,25120252,2022,Christina Vantzou,No. 5,Kranky
1932,25158304,2022,Blue Divers,Blue Divers II,Bedroom Suck Records
1933,25158379,2022,Blue Divers,Blue Divers I (Expanded Edition),Bedroom Suck Records
1934,25195468,2022,Dot Dash (5),Madman In The Rain,The Beautiful Music
1935,25239730,2022,Ari Lennox,age/sex/location,Interscope Records
1936,25245748,2022,Buzz Kull,Fascination,Avant!
1937,25315402,2016,Horse Jumper Of Love,Horse Jumper Of Love,Not On Label (Horse Jumper Of Love Self-released)
1938,25352377,2022,Soft Kill,Canary Yellow,Cercle Social Records
1939,25404025,2022,White Lung,Premonition,Domino
1940,25429279,2022,Knifeplay,Animal Drowning,Topshelf Records (2)
1941,25448695,2022,Hammers Of Misfortune,Overtaker,Not On Label
1942,25478104,2022,†††,Permanent.Radiant,Warner Records
1943,25634836,2023,Fireworks (11),Higher Lonely Power,Funeral Plant Collective
1944,25663210,2022,Galore (9),Blush,Paisley Shirt Records
1945,25675279,2022,Soft Blue Shimmer,Love Lives In The Body,Other People Records
1946,25694326,2010,Neil Young,Le Noise,Reprise Records
1947,25720375,2022,Horsegirl (2),Rough Trade Super-Disc,Matador
1948,25763302,2023,The Canyon Observer,Figura,Kapa Records
1949,25786666,2022,Nightshift (29),Made Of The Earth,Trouble In Mind
1950,25824070,2023,Kali Malone,Does Spring Hide Its Joy,Ideologic Organ
1951,25842040,1994,Michael Manring,Thoṅk,High Street Records
1952,25851523,2023,Beauty Pill,Blue Period,Ernest Jenning Record Co.
1953,25869355,2022,Peel Dream Magazine,Pad,Tough Love Records
1954,25880818,2023,Nicole Dollanganger,Married in Mount Airy,Not On Label (Nicole Dollanganger Self-released)
1955,25898362,2023,Oozing Wound,We Cater To Cowards,Thrill Jockey
1956,25901026,2023,Blood Quartet,Root 7,Feeding Tube Records
1957,25902334,2023,Hammock,Love In The Void,Hammock Music
1958,25915099,2023,The Drin,Today My Friend You Drunk the Venom ,Feel It Records
1959,25930660,2019,Kali Malone,The Sacrificial Code,iDEAL Recordings
1960,25933546,2023,Spice World,"There Is No ""I"" In Spice World",Meritorio Records
1961,25935853,2023,Zopp (3),Dominion,Flat Circle
1962,25938010,2023,Asian Glow,Dreamglow,Not On Label (Asian Glow Self-released)
1963,25954231,2023,Miss Grit,Follow The Cyborg,Mute
1964,25965619,2023,Legowelt,A Philosophy Of Tracking,Nightwind Records
1965,25976959,2023,Young Fathers,Heavy Heavy,Ninja Tune
1966,25977817,2023,Vylet Pony,"Carousel (An Examination of the Shadow, Creekflow, and its Life as an Afterthought)",Horse Friends Music
1967,25983085,2023,Tee Vee Repairmann,What's On TV?,Total Punk
1968,25991017,2023,Robert Forster,The Candle And The Flame,Tapete Records
1969,25997566,2023,The Psychotic Monks,Pink Colour Surgery,Vicious Circle (2)
1970,26014420,2023,The Go! Team,Get Up Sequences Part Two,Memphis Industries
1971,26025055,2023,Yo La Tengo,This Stupid World,Matador
1972,26038930,2018,Current Joys,A Different Age,Danger Collective Records
1973,26038963,2015,Current Joys,Me Oh My Mirror,Danger Collective Records
1974,26039005,2013,Current Joys,Wild Heart,Danger Collective Records
1975,26057503,2023,Tennis (6),Pollen,Mutually Detrimental
1976,26059207,2023,Pile (2),All Fiction,Exploding In Sound Records
1977,26059357,2023,Narrow Head,Moments Of Clarity,Run For Cover Records (2)
1978,26061712,2023,on4word,In Rainbow Roads,Not On Label (on4ward Self-released)
1979,26070946,2022,Droopies,Echoes Lightly,Not On Label
1980,26088559,2023,The Royal Arctic Institute,From Coma To Catharsis,Already Dead
1981,26096377,2022,Elk City,Above The Water,Magic Door
1982,26111746,2023,Civic (5),Taken By Force,ATO Records
1983,26117423,1986,a-ha,Scoundrel Days,Warner Bros. Records
1984,26169248,2023,Glüme,Main Character,Italians Do It Better
1985,26180264,2023,Big Brave,Nature Morte,Thrill Jockey
1986,26181860,2023,Shame (19),Food For Worms,Dead Oceans
1987,26199485,2023,Algiers (2),Shook,Matador
1988,26209520,2023,Model/Actriz,Dogsbody,True Panther Sounds
1989,26210147,2023,Gina Birch,I Play My Bass Loud,Third Man Records
1990,26242673,2023,En Attendant Ana,Principia,Trouble In Mind
1991,26287823,2023,Porcupine Tree,Deadwing,Transmission Recordings
1992,26367080,2023,Fever Ray,Radical Romantics,Rabid Records
1993,26372600,2023,MSPaint,Post-American,Convulse Records (2)
1994,26373872,2023,slowthai,UGLY,Method Records (4)
1995,26413196,2023,Cecily Renns,Pop²,Not On Label
1996,26445389,2023,Godcaster,Godcaster,Ramp Local
1997,26448008,2023,Surgeon,Crash Recoil,Tresor
1998,26454776,2023,Lia Kohl,The Ceiling Reposes,American Dreams Records
1999,26463011,2023,"The Reds, Pinks And Purples",The Town That Cursed Your Name,Tough Love Records
2000,26478839,2023,Yves Tumor,"Praise A Lord Who Chews But Which Does Not Consume; (Or Simply, Hot Between Worlds) ",Warp Records
2001,26526425,2023,Lankum,False Lankum,Rough Trade
2002,26573090,2023,Sadness (4),Sadness // Abriction,Not On Label
2003,26604548,2023,Old Saw,Sewn The Name,Lobby Art Records
2004,26650187,2023,Robbie Fulks,Bluegrass Vacation,Compass Records
2005,26650496,2023,The New Pornographers,Continue As A Guest,Merge Records
2006,26663261,2023,All Hands_Make Light,Darling The Dawn,Constellation
2007,26675387,2023,Daughter (2),Stereo Mind Game,4AD
2008,26697722,2021,ME REX,Megabear,Big Scary Monsters
2009,26810921,2023,Telehealth,Content Oscillator ,Not On Label (Telehealth Self-released)
2010,26878586,2023,Yasunori Nishiki,Octopath Traveler II Original Soundtrack,Square Enix Music
2011,26887910,2023,RJ Lake,Space Warlord Organ Trading Simulator,Serenity Forge
2012,26903927,2023,Indigo De Souza,All Of This Will End ,Saddle Creek
2013,26983229,2023,Panchiko,Failed At Math(s),Not On Label (Panchiko Self-released)
2014,26990379,2023,Monika Roscher Bigband,Witchy Activities And The Maple Death,Zenna
2015,27011613,2023,Jeromes Dream,The Gray In Between,Iodine Recordings
2016,27039939,2023,The Acacia Strain,Failure Will Follow,Rise Records (3)
2017,27050010,2023,Midwife (2),Orbweaving,Flenser Records
2018,27053802,2023,Brìghde Chaimbeul,Carry Them With Us,Tak:til
2019,27078186,2023,Comfort (17),What's bad Enough?,FatCat Records
2020,27186759,1983,Billy Bragg,Life's A Riot With Spy Vs Spy,Utility
2021,27189354,2023,Stuck (7),Freak Frequency,Born Yesterday Records
2022,27259737,2023,Protomartyr (2),Formal Growth In The Desert,Domino
2023,27270693,2023,Pupil Slicer,Blossom,Prosthetic Records
2024,27293709,2023,Colin Stetson,When We Were That What Wept for the Sea ,52Hz
2025,27298086,2023,Big Blood,First Aid Kit,Feeding Tube Records
2026,27299196,2023,Lightning Dust,Nostalgia Killer,Western Vinyl
2027,27329226,2023,feeble little horse,Girl With Fish,Saddle Creek
2028,27342894,2023,Geese (11),3D Country,Partisan Records
2029,27358797,2023,Youth Lagoon,Heaven Is A Junkyard,Fat Possum Records
2030,27359001,2023,Hayes Noble,Head Cleaner,Two Two One Press
2031,27410769,2022,Blksmiith,「Digital Twin」,Not On Label (Blksmiith Self-released)
2032,27414870,2022,Blksmiith,A Message From My Digital Twin,Not On Label (Blksmiith Self-released)
2033,27415065,2021,Blksmiith,Desync,Not On Label (Blksmiith Self-released)
2034,27417057,2023,Palette Knife,New Game+,Take This To Heart Records
2035,27561864,2023,Enjoy (12),Exploited,Vada Vada
2036,27584175,2023,PJ Harvey,I Inside The Old Year Dying,Partisan Records
2037,27659625,2023,Computerwife,Computerwife,Danger Collective Records
2038,27672642,2023,Sangam,Rest Assured,Decaying Spheres
2039,27712566,2023,12 Rods,If We Stayed Alive,American Dreams Records
2040,27712632,2023,Oxbow,Love's Holiday,Ipecac Recordings
2041,27737361,2023,Abriction,Interstates,Not On Label (Abriction Self-released)
2042,27748383,2023,Landowner,Escape The Compound,Born Yesterday Records
2043,27872682,2023,Gaadge,Somewhere Down Below,Crafted Sounds
2044,27895101,2023,Slot (11),Limbo,not on label
2045,27899124,2023,Agriculture,Agriculture,Flenser Records
2046,27968568,2023,DEAFCULT,Future Of Illusion,Hobbledehoy
2047,27974694,2023,Thee Oh Sees,Intercepted Message,In The Red Recordings
2048,28001748,2023,Sonic Youth,Live In Brooklyn 2011,Silver Current Records
2049,28004271,2023,Laura Groves,Radio Red,Bella Union
2050,28004493,2023,Genesis Owusu,Struggler,Ourness
2051,28023765,2023,Ostraca,Disaster,i.corrupt Records
2052,28063125,2023,Spanish Love Songs,No Joy,Pure Noise Records
2053,28084525,2023,Sprain (3),The Lamb As Effigy Or Three Hundred And Fifty XOXOXOS For A Spark Union With My Darling Divine,Flenser Records
2054,28087228,2023,Kota Hoshino,Armored Core VI Fires of Rubicon Original Soundtrack,Bandai Namco Entertainment Inc.
2055,28117474,2023,Curling,No Guitar,Not On Label
2056,28120240,2023,Nicole Yun,Matter,Kanine Records
2057,28127356,2023,Ratboys,The Window,Topshelf Records (2)
2058,28137634,2023,Slowdive,Everything Is Alive,Dead Oceans
2059,28165639,2023,Mope City,Population: 4,Tenth Court
2060,28208830,2023,Sparklehorse,Bird Machine,Anti-
2061,28226875,2023,Sextile,Push,Sacred Bones Records
2062,28233313,2023,Flat Worms,Witness Marks,God?
2063,28236952,2023,Horse Jumper Of Love,Heartbreak Rules,Run For Cover Records (2)
2064,28367059,2023,Big Bliss,Vital Return,Good Eye Records
2065,28375105,2023,The Replacements,Tim (Let It Bleed Edition),Rhino/Warner Records
2066,28377184,2023,"Slaughter Beach, Dog","Crying, Laughing, Waving, Smiling",Lame-O Records
2067,28393999,2023,Corker,Falser Truths,Urticaria Records
2068,28397440,2023,Taking Meds,Dial M For Meds,Smartpunk Records
2069,28413232,2023,Joanna Sternberg,I've Got Me,Fat Possum Records
2070,28440307,2023,Steven Wilson,The Harmony Codex,Virgin Music Group
2071,28444633,2023,Blonde Redhead,Sit Down For Dinner,section 1 (2)
2072,28453306,2023,World's End Girlfriend,Resistance & The Blessing,Virgin Babylon Records
2073,28454311,2023,Naked Lungs,Doomscroll,Not On Label
2074,28473943,2023,Oneohtrix Point Never,Again,Warp Records
2075,28490899,2023,Great Falls,Objects Without Pain,Neurot Recordings
2076,28513249,2019,MJ Lenderman,MJ Lenderman,Not On Label (MJ Lenderman Self-released)
2077,28518778,2023,Citizen (10),Calling The Dogs,Run For Cover Records (2)
2078,28554139,2023,Teenage Halloween,Till You Return,Don Giovanni Records
2079,28582585,2018,Blues Lawyer,Guess Work,Not On Label
